,studyno,version,survey,caseid,uniqid,countid,country,isocntry,phone,q1,q2_1,q2_2,q2_3,q2_4,q2b,q2c,q2d,q3,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q4_8,q4_9,q5,q6,q7_1,q7_2,q7_3,q7_4,q7_5,q7_6,q7_7,q7_8,q7_9,q7_10,q7_11,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q8_8,q8_9,q8_10,q9,q10,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q11_7,q11_8,q12,q13,q14,q15,q16,q17,q18_1,q18_2,q18_3,q19,q20,q21,q22,q23,vd1,d1r1,d1r2,d2,d3a_1,d3a_2,d3a_3,d3a_4,d3a_5,d3a_6,d3a_7,d3a_8,d3a_9,d3a_10,d3a_11,d3a_12,d3a_13,d3a_14,d3a_15,d3a_16,d3a_17,d3a_18,d3a_19,d3a_20,d3a_21,d3a_22,d3a_23,d3a_24,d3a_25,d3a_26,d3a_27,d3a_98,d3a_99,d3b_9,d3b_13,d3b_18,d3b_23,d3b_24,d3b_26,d3b_32,d3b_43,vd4,d4,d5,d5r,d12be,d12rbe,d12at,d12rat,d12bg,d12cy,d12cz,d12dk,d12ee,d12de,d12el,d12rel,d12es,d12res,d12fi,d12fr,d12rfr,d12uk,d12hu,d12ie,d12it,d12rit,d12lt,d12lu,d12lv,d12nl,d12rnl,d12pl,d12rpl,d12pt,d12ro,d12se,d12si,d12sk,d12mt,d12hr,d13,d18,d20,d18d20,vd22,d22,vbel,vden,vger,vgre,vspa,vfra,virl,vita,vlux,vnet,vaut,vpor,vfin,vswe,vuk,vcyr,vcz,vee,vhu,vlv,vlt,vmt,vpl,vsk,vsi,vbul,vro,vhr,veu6,veu9,veu10,veu12,veunew3,veu15,euzone13,nozone13,vnpm10,vnpm12,veu25,veu27,euzone15,nozone15,euzone16,nozone16,nzo17nms,euzone17,nozone17,w1,w5,w6,w7,w9,w10,w11,w13,w14,w22,w24,w29,w30,w81,w82,w89,w90,wex
3948,5798,1.0.0 (2013-07-12),367,36330,5036330,5,12,ES,2,3,1,1,1,1,2,2,2,2,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3,3.0,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,3,1,1,0,1,0,1,0,0,2,4,3,3,2,3,1.0,1.0,1.0,3,1,1,1,4,68,4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,12,1,17,4.0,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,2.1642,0.0,0.0,0.0,3.230397,0.0,3.827575,0.0,5.19476,5.296176,0.0,4.402515,0.0,4.64661,0.0,4.948668,0.0,84680.398438
3949,5798,1.0.0 (2013-07-12),367,28355,5028355,5,12,ES,2,2,1,1,1,1,2,2,2,1,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3,2.0,3,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3,0,0,1,1,0,1,0,0,1,4,3,4,2,2,1.0,1.0,1.0,1,2,1,2,4,64,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,21,3,19,4.0,,,,,,,,,,,,,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.5374,0.0,0.0,0.0,2.294803,0.0,2.719025,0.0,3.690243,3.762287,0.0,3.12745,0.0,3.300849,0.0,3.515425,0.0,60155.085938
3950,5798,1.0.0 (2013-07-12),367,39355,5039355,5,12,ES,1,3,1,1,1,2,2,2,1,2,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,4,3.0,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3,1,0,0,0,0,1,0,0,2,2,2,1,2,2,2.0,1.0,1.0,2,3,1,1,1,51,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,19,2,20,4.0,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.1105,0.0,0.0,0.0,1.65759,0.0,1.964015,0.0,2.665549,2.717588,0.0,2.25903,0.0,2.384281,0.0,2.539274,0.0,43451.425781
3951,5798,1.0.0 (2013-07-12),367,40106,5040106,5,12,ES,2,3,3,2,1,1,3,3,3,2,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3,3.0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,3,1,1,1,1,0,1,0,0,2,2,3,1,2,3,2.0,2.0,2.0,4,2,1,2,1,29,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,21,3,20,4.0,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.8097,0.0,0.0,0.0,1.2086,0.0,1.432024,0.0,1.943535,1.981478,0.0,1.647129,0.0,1.738453,0.0,1.851463,0.0,31681.783203
3952,5798,1.0.0 (2013-07-12),367,40174,5040174,5,12,ES,2,3,2,2,1,3,2,3,1,2,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,4,2.0,4,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,3,1,0,0,1,1,1,0,0,2,2,3,1,1,3,1.0,1.0,1.0,1,3,1,1,4,42,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,21,3,14,3.0,,,,,,,,,,,,,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.7063,0.0,0.0,0.0,1.05426,0.0,1.249153,0.0,1.695342,1.72844,0.0,1.436788,0.0,1.51645,0.0,1.615028,0.0,27635.96875
3953,5798,1.0.0 (2013-07-12),367,40321,5040321,5,12,ES,2,2,2,2,1,2,2,3,2,1,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,2.0,3,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,1,0,0,0,0,1,0,0,2,2,2,1,2,3,1.0,1.0,1.0,2,3,1,3,1,61,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,22,3,20,4.0,,,,,,,,,,,,,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.7068,0.0,0.0,0.0,1.055006,0.0,1.250037,0.0,1.696542,1.729663,0.0,1.437805,0.0,1.517523,0.0,1.616172,0.0,27655.533203
3954,5798,1.0.0 (2013-07-12),367,40186,5040186,5,12,ES,2,2,3,1,2,4,3,3,1,4,4.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,2,3.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,3,0,1,1,1,0,1,0,0,1,3,3,1,2,3,2.0,1.0,2.0,2,3,1,2,4,42,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,21,3,9,2.0,,,,,,,,,,,,,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.6253,0.0,0.0,0.0,0.933355,0.0,1.105897,0.0,1.500917,1.530218,0.0,1.272014,0.0,1.34254,0.0,1.429813,0.0,24466.617188
3955,5798,1.0.0 (2013-07-12),367,40287,5040287,5,12,ES,1,1,4,1,2,4,3,3,2,6,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4.0,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,1,1,0,0,1,3,4,1,2,3,1.0,1.0,1.0,1,3,1,1,1,33,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,23,3,10,2.0,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,4,1,1,3,98,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.6429,0.0,0.0,0.0,0.959626,0.0,1.137024,0.0,1.543162,1.573289,0.0,1.307817,0.0,1.380328,0.0,1.470058,0.0,25155.265625
3956,5798,1.0.0 (2013-07-12),367,16828,5016828,5,12,ES,2,1,1,3,1,4,1,2,1,2,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1,3.0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,4,4,3,1,6,,,,1,3,1,3,3,61,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,12,1,17,4.0,,,,,,,,,,,,,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.9039,0.0,0.0,0.0,1.349208,0.0,1.598625,0.0,2.169644,2.212002,0.0,1.838755,0.0,1.940704,0.0,2.066861,0.0,35367.621094
3957,5798,1.0.0 (2013-07-12),367,11222,5011222,5,12,ES,1,3,1,1,1,3,2,2,1,7,,,,,,,,,3,,2,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,2,2,2,1,1,2,1.0,1.0,1.0,3,2,1,1,1,32,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,28,3,10,2.0,,,,,,,,,,,,,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.6236,0.0,0.0,0.0,0.930818,0.0,1.10289,0.0,1.496836,1.526058,0.0,1.268556,0.0,1.33889,0.0,1.425926,0.0,24400.099609
3958,5798,1.0.0 (2013-07-12),367,40245,5040245,5,12,ES,2,1,2,2,2,3,2,2,1,1,2.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,4,1.0,3,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,1,1,1,2,3,1.0,1.0,1.0,1,2,1,2,4,55,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,14,1,20,4.0,,,,,,,,,,,,,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.0421,0.0,0.0,0.0,1.555492,0.0,1.843044,0.0,2.501368,2.550201,0.0,2.119888,0.0,2.237423,0.0,2.38287,0.0,40775.085938
3959,5798,1.0.0 (2013-07-12),367,40302,5040302,5,12,ES,2,2,2,2,2,3,2,2,1,1,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4,2.0,2,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,3,0,0,1,0,0,1,0,0,2,2,2,1,1,3,1.0,1.0,1.0,2,3,1,2,4,43,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,30,3,11,2.0,,,,,,,,,,,,,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.0138,0.0,0.0,0.0,1.51325,0.0,1.792993,0.0,2.433439,2.480946,0.0,2.062319,0.0,2.176662,0.0,2.318159,0.0,39667.769531
3960,5798,1.0.0 (2013-07-12),367,11220,5011220,5,12,ES,1,3,1,1,1,3,2,2,1,1,4.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,4,3.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,3,1,0,1,1,0,1,0,0,2,4,3,1,2,3,2.0,2.0,1.0,1,2,1,1,1,34,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,15,1,18,4.0,,,,,,,,,,,,,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.4438,0.0,0.0,0.0,2.155091,0.0,2.553485,0.0,3.465574,3.533231,0.0,2.937044,0.0,3.099887,0.0,3.301399,0.0,56492.722656
3961,5798,1.0.0 (2013-07-12),367,17,5000017,5,12,ES,1,3,2,2,2,4,2,2,1,2,4.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1,1.0,3,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,2,2,3,3,1,5,1.0,2.0,2.0,1,1,1,2,1,45,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,20,3,9,2.0,,,,,,,,,,,,,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.0138,0.0,0.0,0.0,1.51325,0.0,1.792993,0.0,2.433439,2.480946,0.0,2.062319,0.0,2.176662,0.0,2.318159,0.0,39667.769531
3962,5798,1.0.0 (2013-07-12),367,40329,5040329,5,12,ES,2,1,1,2,1,3,1,2,1,2,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4,4.0,2,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,4,1,0,0,1,0,1,0,0,2,2,3,1,2,3,1.0,2.0,1.0,1,3,1,1,4,59,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,13,1,11,2.0,,,,,,,,,,,,,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.7289,0.0,0.0,0.0,1.087994,0.0,1.289123,0.0,1.749589,1.783746,0.0,1.482762,0.0,1.564973,0.0,1.666705,0.0,28520.255859
3963,5798,1.0.0 (2013-07-12),367,11478,5011478,5,12,ES,1,2,1,2,1,2,1,2,1,2,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,4,2.0,5,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,1,1,1,1,1,1,0,0,1,2,2,1,2,3,1.0,1.0,1.0,1,3,1,3,4,51,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,19,2,8,2.0,,,,,,,,,,,,,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.6311,0.0,0.0,0.0,0.942013,0.0,1.116155,0.0,1.514838,1.544412,0.0,1.283813,0.0,1.354993,0.0,1.443076,0.0,24693.556641
3964,5798,1.0.0 (2013-07-12),367,22,5000022,5,12,ES,2,2,2,2,2,2,2,2,2,2,2.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,4,3.0,3,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,0,1,0,0,2,3,3,1,2,4,1.0,1.0,1.0,2,2,1,3,1,31,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,18,2,11,2.0,,,,,,,,,,,,,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.988,0.0,0.0,0.0,1.47474,0.0,1.747363,0.0,2.371511,2.417809,0.0,2.009835,0.0,2.121269,0.0,2.259165,0.0,38658.269531
3965,5798,1.0.0 (2013-07-12),367,33225,5033225,5,12,ES,2,3,4,1,1,4,3,3,2,2,5.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,3,2.0,2,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,3,0,0,0,1,0,1,0,0,3,4,2,1,1,2,2.0,1.0,2.0,2,4,1,3,1,41,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,21,3,11,2.0,,,,,,,,,,,,,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.7758,0.0,0.0,0.0,1.157999,0.0,1.372069,0.0,1.862164,1.898518,0.0,1.578168,0.0,1.665668,0.0,1.773947,0.0,30355.351562
3966,5798,1.0.0 (2013-07-12),367,116,5000116,5,12,ES,1,3,1,1,1,4,2,2,1,2,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,2,4.0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0,2,4,4,4,2,4,2.0,2.0,2.0,4,4,1,2,1,31,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,16,2,11,2.0,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.9732,0.0,0.0,0.0,1.452649,0.0,1.721188,0.0,2.335986,2.381591,0.0,1.979728,0.0,2.089493,0.0,2.225323,0.0,38079.179688
3967,5798,1.0.0 (2013-07-12),367,148,5000148,5,12,ES,2,2,2,2,1,1,2,3,3,1,2.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1,3.0,3,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,0,1,0,0,2,2,2,4,1,4,2.0,1.0,2.0,1,2,3,1,1,50,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,20,3,19,4.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.9465,0.0,0.0,0.0,1.412795,0.0,1.673967,0.0,2.271898,2.316251,0.0,1.925414,0.0,2.032167,0.0,2.16427,0.0,37034.46875
3968,5798,1.0.0 (2013-07-12),367,174,5000174,5,12,ES,2,2,2,2,2,2,2,2,2,1,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4,2.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,2,2,2,1,1,2,1.0,1.0,1.0,2,3,1,1,4,52,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,18,2,10,2.0,,,,,,,,,,,,,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.476,0.0,0.0,0.0,0.710502,0.0,0.841847,0.0,1.14255,1.164855,0.0,0.968301,0.0,1.021988,0.0,1.088423,0.0,18624.835938
3969,5798,1.0.0 (2013-07-12),367,297,5000297,5,12,ES,1,2,2,1,1,3,3,3,1,1,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3.0,2,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,3,1,1,1,1,0,1,0,0,1,2,2,1,1,4,2.0,1.0,1.0,2,3,1,1,3,36,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,20,3,11,2.0,,,,,,,,,,,,,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.871,0.0,0.0,0.0,1.3001,0.0,1.540439,0.0,2.090674,2.13149,0.0,1.771828,0.0,1.870066,0.0,1.991632,0.0,34080.316406
3970,5798,1.0.0 (2013-07-12),367,33914,5033914,5,12,ES,2,3,1,1,1,1,2,2,2,2,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,4,2.0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,3,1,1,1,1,1,1,0,0,3,2,2,1,1,2,1.0,1.0,1.0,2,2,1,1,4,25,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,20,3,11,2.0,,,,,,,,,,,,,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.8111,0.0,0.0,0.0,1.21069,0.0,1.4345,0.0,1.946895,1.984904,0.0,1.649977,0.0,1.741459,0.0,1.854664,0.0,31736.5625
